date,website,brand,impressions,clicks,conversions,revenue
6/29/23,healthyfeet.com,Hoka,5220,620,48,"$2,544"
6/29/23,healthyfeet.com,Brooks,4299,468,50,"$1,750"
6/29/23,healthyfeet.com,Saucony,3975,397,38,"$1,672"
6/29/23,healthyfeet.com,On Cloud,3839,279,31,"$1,705"
6/29/23,healthyfeet.com,Reebok,2194,95,7,$343
6/29/23,healthyfeet.com,Nike,2028,120,13,$663
6/29/23,healthyfeet.com,Adidas,1864,102,7,$203
6/29/23,healthyfeet.com,New Balance,1830,134,10,$300
6/29/23,healthyfeet.com,Altra,1418,99,9,$279
6/29/23,healthyfeet.com,Asics,1328,92,7,$203
6/30/23,healthyfeet.com,Hoka,5312,568,47,"$2,115"
6/30/23,healthyfeet.com,Brooks,4505,398,41,"$1,189"
6/30/23,healthyfeet.com,On Cloud,4424,512,37,"$2,035"
6/30/23,healthyfeet.com,Saucony,3558,229,25,"$1,125"
6/30/23,healthyfeet.com,Nike,2591,230,26,"$1,144"
6/30/23,healthyfeet.com,Reebok,2038,89,7,$322
6/30/23,healthyfeet.com,New Balance,1802,120,9,$270
6/30/23,healthyfeet.com,Adidas,1693,133,11,$451
6/30/23,healthyfeet.com,Altra,1324,87,8,$232
6/30/23,healthyfeet.com,Asics,1258,88,6,$192
7/1/23,healthyfeet.com,Hoka,5262,553,50,"$3,700"
7/1/23,healthyfeet.com,Saucony,4111,314,35,"$1,470"
7/1/23,healthyfeet.com,Brooks,4007,472,48,"$1,152"
7/1/23,healthyfeet.com,On Cloud,3689,269,28,"$1,540"
7/1/23,healthyfeet.com,Nike,2197,197,19,$969
7/1/23,healthyfeet.com,Reebok,2030,117,9,$441
7/1/23,healthyfeet.com,New Balance,1988,174,10,$300
7/1/23,healthyfeet.com,Adidas,1712,127,11,$264
7/1/23,healthyfeet.com,Altra,1286,54,5,$175
7/1/23,healthyfeet.com,Asics,1253,85,6,$120
7/2/23,healthyfeet.com,Hoka,5023,486,39,"$2,808"
7/2/23,healthyfeet.com,On Cloud,4136,486,50,"$2,750"
7/2/23,healthyfeet.com,Saucony,3935,339,35,"$1,435"
7/2/23,healthyfeet.com,Brooks,3545,363,42,$924
7/2/23,healthyfeet.com,Nike,2297,147,16,$768
7/2/23,healthyfeet.com,Reebok,2236,96,6,$234
7/2/23,healthyfeet.com,New Balance,1976,143,8,$240
7/2/23,healthyfeet.com,Adidas,1767,156,14,$350
7/2/23,healthyfeet.com,Asics,1589,108,7,$140
7/2/23,healthyfeet.com,Altra,1316,85,8,$176
7/3/23,healthyfeet.com,Hoka,4066,465,39,"$2,613"
7/3/23,healthyfeet.com,Brooks,3957,336,35,$735
7/3/23,healthyfeet.com,On Cloud,3645,316,28,"$1,540"
7/3/23,healthyfeet.com,Saucony,3487,215,22,"$1,100"
7/3/23,healthyfeet.com,Nike,2061,166,19,$722
7/3/23,healthyfeet.com,Reebok,2014,122,7,$315
7/3/23,healthyfeet.com,Adidas,1961,105,7,$217
7/3/23,healthyfeet.com,New Balance,1795,117,8,$240
7/3/23,healthyfeet.com,Asics,1427,64,4,$124
7/3/23,healthyfeet.com,Altra,1374,67,6,$198
7/4/23,healthyfeet.com,Hoka,5109,447,38,"$1,748"
7/4/23,healthyfeet.com,Brooks,4626,473,50,"$1,450"
7/4/23,healthyfeet.com,Saucony,4022,291,30,"$1,260"
7/4/23,healthyfeet.com,On Cloud,3136,354,26,"$1,430"
7/4/23,healthyfeet.com,Reebok,2368,166,9,$234
7/4/23,healthyfeet.com,Nike,2281,197,19,$760
7/4/23,healthyfeet.com,Adidas,1947,169,13,$325
7/4/23,healthyfeet.com,New Balance,1678,125,8,$240
7/4/23,healthyfeet.com,Asics,1413,93,6,$102
7/4/23,healthyfeet.com,Altra,1224,94,8,$232
7/5/23,healthyfeet.com,Saucony,4104,222,21,"$1,029"
7/5/23,healthyfeet.com,Hoka,4045,347,24,"$1,128"
7/5/23,healthyfeet.com,On Cloud,3879,337,34,"$1,870"
7/5/23,healthyfeet.com,Brooks,3633,342,36,"$1,332"
7/5/23,healthyfeet.com,Nike,2376,191,19,"$1,083"
7/5/23,healthyfeet.com,Reebok,2016,109,8,$336
7/5/23,healthyfeet.com,New Balance,1625,95,7,$210
7/5/23,healthyfeet.com,Adidas,1620,92,8,$216
7/5/23,healthyfeet.com,Asics,1549,70,6,$186
7/5/23,healthyfeet.com,Altra,1442,78,7,$147
7/6/23,healthyfeet.com,Brooks,4541,444,48,"$1,152"
7/6/23,healthyfeet.com,Hoka,4390,511,44,"$2,068"
7/6/23,healthyfeet.com,On Cloud,4375,447,40,"$2,200"
7/6/23,healthyfeet.com,Saucony,3757,325,34,"$1,598"
7/6/23,healthyfeet.com,Reebok,2321,150,10,$330
7/6/23,healthyfeet.com,Adidas,1875,136,11,$330
7/6/23,healthyfeet.com,Nike,1861,119,13,$481
7/6/23,healthyfeet.com,New Balance,1714,135,10,$300
7/6/23,healthyfeet.com,Altra,1357,88,8,$272
7/6/23,healthyfeet.com,Asics,1275,62,4,$124
7/7/23,healthyfeet.com,Hoka,5375,607,43,"$1,935"
7/7/23,healthyfeet.com,Brooks,4388,460,53,"$2,067"
7/7/23,healthyfeet.com,Saucony,3795,313,31,"$1,519"
7/7/23,healthyfeet.com,On Cloud,3580,372,27,"$1,485"
7/7/23,healthyfeet.com,Reebok,2311,116,9,$315
7/7/23,healthyfeet.com,Nike,1882,110,10,$420
7/7/23,healthyfeet.com,New Balance,1659,141,11,$330
7/7/23,healthyfeet.com,Adidas,1526,128,10,$190
7/7/23,healthyfeet.com,Asics,1317,82,6,$114
7/7/23,healthyfeet.com,Altra,1261,61,6,$162
7/8/23,healthyfeet.com,Brooks,4617,514,47,"$1,410"
7/8/23,healthyfeet.com,Hoka,4321,383,24,"$1,536"
7/8/23,healthyfeet.com,Saucony,4190,393,39,"$1,716"
7/8/23,healthyfeet.com,On Cloud,3551,276,24,"$1,320"
7/8/23,healthyfeet.com,Reebok,2178,90,6,$156
7/8/23,healthyfeet.com,Nike,1728,123,13,$520
7/8/23,healthyfeet.com,Adidas,1722,94,9,$333
7/8/23,healthyfeet.com,New Balance,1631,96,6,$180
7/8/23,healthyfeet.com,Altra,1462,108,8,$160
7/8/23,healthyfeet.com,Asics,1396,68,6,$102
7/9/23,healthyfeet.com,Hoka,4718,496,40,"$2,280"
7/9/23,healthyfeet.com,Brooks,4535,542,55,"$1,155"
7/9/23,healthyfeet.com,Saucony,3776,336,37,"$1,776"
7/9/23,healthyfeet.com,On Cloud,3595,263,26,"$1,430"
7/9/23,healthyfeet.com,Reebok,2377,144,11,$451
7/9/23,healthyfeet.com,New Balance,1996,117,9,$270
7/9/23,healthyfeet.com,Nike,1953,106,10,$430
7/9/23,healthyfeet.com,Adidas,1895,119,9,$171
7/9/23,healthyfeet.com,Asics,1565,65,4,$100
7/9/23,healthyfeet.com,Altra,1224,91,8,$192
7/10/23,healthyfeet.com,On Cloud,4296,369,27,"$1,485"
7/10/23,healthyfeet.com,Hoka,3995,329,22,"$1,496"
7/10/23,healthyfeet.com,Brooks,3934,330,35,"$1,015"
7/10/23,healthyfeet.com,Saucony,3621,350,39,"$1,755"
7/10/23,healthyfeet.com,Reebok,2346,116,9,$378
7/10/23,healthyfeet.com,Nike,2135,111,11,$341
7/10/23,healthyfeet.com,New Balance,1875,103,9,$270
7/10/23,healthyfeet.com,Adidas,1864,127,11,$451
7/10/23,healthyfeet.com,Altra,1432,68,5,$130
7/10/23,healthyfeet.com,Asics,1290,71,6,$210
7/11/23,healthyfeet.com,Brooks,4082,436,49,"$1,960"
7/11/23,healthyfeet.com,Hoka,4040,347,31,"$2,232"
7/11/23,healthyfeet.com,Saucony,3877,207,21,"$1,008"
7/11/23,healthyfeet.com,On Cloud,3105,372,38,"$2,090"
7/11/23,healthyfeet.com,Reebok,2214,142,8,$216
7/11/23,healthyfeet.com,New Balance,1799,120,8,$240
7/11/23,healthyfeet.com,Nike,1760,155,16,$560
7/11/23,healthyfeet.com,Adidas,1633,120,11,$264
7/11/23,healthyfeet.com,Asics,1444,75,5,$140
7/11/23,healthyfeet.com,Altra,1211,93,8,$216
7/12/23,healthyfeet.com,Brooks,4671,513,56,"$1,344"
7/12/23,healthyfeet.com,Hoka,4137,383,30,"$1,560"
7/12/23,healthyfeet.com,Saucony,3710,292,28,"$1,232"
7/12/23,healthyfeet.com,On Cloud,3566,411,30,"$1,650"
7/12/23,healthyfeet.com,Nike,2186,134,15,$645
7/12/23,healthyfeet.com,Reebok,2143,126,10,$250
7/12/23,healthyfeet.com,New Balance,1964,149,10,$300
7/12/23,healthyfeet.com,Adidas,1694,123,8,$192
7/12/23,healthyfeet.com,Asics,1556,74,5,$85
7/12/23,healthyfeet.com,Altra,1217,74,6,$168
7/13/23,healthyfeet.com,Hoka,5206,433,34,"$1,904"
7/13/23,healthyfeet.com,Brooks,4635,423,44,"$1,100"
7/13/23,healthyfeet.com,Saucony,4007,308,33,"$1,617"
7/13/23,healthyfeet.com,On Cloud,3335,344,31,"$1,705"
7/13/23,healthyfeet.com,Nike,2336,154,16,$800
7/13/23,healthyfeet.com,Reebok,2124,138,10,$470
7/13/23,healthyfeet.com,Adidas,1874,158,12,$516
7/13/23,healthyfeet.com,New Balance,1734,109,8,$240
7/13/23,healthyfeet.com,Altra,1360,92,9,$306
7/13/23,healthyfeet.com,Asics,1283,55,4,$92
7/14/23,healthyfeet.com,Hoka,4439,514,32,"$1,472"
7/14/23,healthyfeet.com,Brooks,4189,360,35,"$1,085"
7/14/23,healthyfeet.com,Saucony,4178,361,37,"$1,517"
7/14/23,healthyfeet.com,On Cloud,3476,331,27,"$1,485"
7/14/23,healthyfeet.com,Nike,2269,122,14,$700
7/14/23,healthyfeet.com,Reebok,2174,116,7,$315
7/14/23,healthyfeet.com,New Balance,1695,102,6,$180
7/14/23,healthyfeet.com,Adidas,1665,111,10,$270
7/14/23,healthyfeet.com,Asics,1530,79,7,$196
7/14/23,healthyfeet.com,Altra,1426,91,7,$217
7/15/23,healthyfeet.com,Hoka,4197,371,30,"$1,680"
7/15/23,healthyfeet.com,Brooks,3870,375,42,$924
7/15/23,healthyfeet.com,Saucony,3756,216,20,$960
7/15/23,healthyfeet.com,On Cloud,3365,335,34,"$1,870"
7/15/23,healthyfeet.com,Nike,2562,202,21,"$1,260"
7/15/23,healthyfeet.com,Reebok,2488,160,12,$372
7/15/23,healthyfeet.com,Adidas,1610,141,9,$342
7/15/23,healthyfeet.com,New Balance,1588,108,7,$210
7/15/23,healthyfeet.com,Asics,1538,97,8,$216
7/15/23,healthyfeet.com,Altra,1400,105,9,$234
7/16/23,healthyfeet.com,Brooks,4235,380,37,"$1,369"
7/16/23,healthyfeet.com,Hoka,4227,345,29,"$1,508"
7/16/23,healthyfeet.com,Saucony,3822,208,19,$798
7/16/23,healthyfeet.com,On Cloud,3524,284,22,"$1,210"
7/16/23,healthyfeet.com,Reebok,2396,139,9,$261
7/16/23,healthyfeet.com,Adidas,1874,152,11,$330
7/16/23,healthyfeet.com,Nike,1853,116,12,$396
7/16/23,healthyfeet.com,New Balance,1556,114,7,$210
7/16/23,healthyfeet.com,Asics,1477,102,7,$140
7/16/23,healthyfeet.com,Altra,1438,110,10,$320
7/17/23,healthyfeet.com,Hoka,4830,554,41,"$2,419"
7/17/23,healthyfeet.com,Saucony,4301,420,44,"$2,200"
7/17/23,healthyfeet.com,Brooks,4181,384,46,"$1,748"
7/17/23,healthyfeet.com,On Cloud,3548,359,29,"$1,595"
7/17/23,healthyfeet.com,Nike,2309,206,23,$874
7/17/23,healthyfeet.com,Reebok,2173,143,8,$384
7/17/23,healthyfeet.com,New Balance,1714,103,8,$240
7/17/23,healthyfeet.com,Adidas,1570,130,11,$418
7/17/23,healthyfeet.com,Asics,1558,99,7,$245
7/17/23,healthyfeet.com,Altra,1385,99,9,$297
7/18/23,healthyfeet.com,Hoka,5464,550,49,"$2,401"
7/18/23,healthyfeet.com,Saucony,4162,399,39,"$1,911"
7/18/23,healthyfeet.com,Brooks,3970,398,38,"$1,216"
7/18/23,healthyfeet.com,On Cloud,3488,419,38,"$2,090"
7/18/23,healthyfeet.com,Reebok,2319,124,10,$330
7/18/23,healthyfeet.com,Nike,1881,129,13,$754
7/18/23,healthyfeet.com,Adidas,1800,149,12,$432
7/18/23,healthyfeet.com,New Balance,1762,93,6,$180
7/18/23,healthyfeet.com,Asics,1461,93,8,$272
7/18/23,healthyfeet.com,Altra,1311,54,4,$84
7/19/23,healthyfeet.com,Hoka,4932,474,41,"$2,993"
7/19/23,healthyfeet.com,On Cloud,4078,462,43,"$2,365"
7/19/23,healthyfeet.com,Brooks,3866,311,34,$850
7/19/23,healthyfeet.com,Saucony,3672,298,33,"$1,518"
7/19/23,healthyfeet.com,Reebok,2440,110,9,$369
7/19/23,healthyfeet.com,Nike,2247,176,20,"$1,020"
7/19/23,healthyfeet.com,Adidas,1744,99,7,$203
7/19/23,healthyfeet.com,New Balance,1649,139,10,$300
7/19/23,healthyfeet.com,Altra,1412,64,6,$126
7/19/23,healthyfeet.com,Asics,1229,63,5,$80
7/20/23,healthyfeet.com,Hoka,4128,385,20,"$1,000"
7/20/23,healthyfeet.com,Saucony,3783,320,31,"$1,550"
7/20/23,healthyfeet.com,On Cloud,3707,320,29,"$1,595"
7/20/23,healthyfeet.com,Brooks,3569,420,50,"$1,350"
7/20/23,healthyfeet.com,Nike,2567,231,24,"$1,152"
7/20/23,healthyfeet.com,Reebok,2233,93,8,$232
7/20/23,healthyfeet.com,New Balance,1937,150,9,$270
7/20/23,healthyfeet.com,Adidas,1621,91,7,$133
7/20/23,healthyfeet.com,Altra,1461,60,6,$168
7/20/23,healthyfeet.com,Asics,1417,61,5,$115
7/21/23,healthyfeet.com,Hoka,5180,568,43,"$2,666"
7/21/23,healthyfeet.com,On Cloud,4558,381,39,"$2,145"
7/21/23,healthyfeet.com,Saucony,3908,361,33,"$1,584"
7/21/23,healthyfeet.com,Brooks,3887,465,50,"$1,000"
7/21/23,healthyfeet.com,Reebok,2138,98,8,$384
7/21/23,healthyfeet.com,Nike,1938,113,13,$468
7/21/23,healthyfeet.com,Adidas,1819,137,12,$504
7/21/23,healthyfeet.com,New Balance,1680,137,8,$240
7/21/23,healthyfeet.com,Asics,1580,107,6,$138
7/21/23,healthyfeet.com,Altra,1313,67,6,$162
7/22/23,healthyfeet.com,Hoka,4576,475,39,"$2,184"
7/22/23,healthyfeet.com,Brooks,4170,437,46,"$1,242"
7/22/23,healthyfeet.com,Saucony,3425,316,33,"$1,452"
7/22/23,healthyfeet.com,On Cloud,3152,304,30,"$1,650"
7/22/23,healthyfeet.com,Reebok,2463,123,7,$287
7/22/23,healthyfeet.com,Nike,1960,164,16,$784
7/22/23,healthyfeet.com,Adidas,1683,119,9,$153
7/22/23,healthyfeet.com,New Balance,1676,107,7,$210
7/22/23,healthyfeet.com,Altra,1488,107,9,$225
7/22/23,healthyfeet.com,Asics,1431,95,7,$168
7/23/23,healthyfeet.com,Hoka,5154,452,38,"$2,128"
7/23/23,healthyfeet.com,Brooks,3818,433,49,"$1,911"
7/23/23,healthyfeet.com,Saucony,3785,250,27,"$1,188"
7/23/23,healthyfeet.com,On Cloud,3469,364,38,"$2,090"
7/23/23,healthyfeet.com,Nike,2426,181,18,$702
7/23/23,healthyfeet.com,Reebok,2020,108,7,$224
7/23/23,healthyfeet.com,Adidas,1774,147,11,$418
7/23/23,healthyfeet.com,New Balance,1694,101,6,$180
7/23/23,healthyfeet.com,Asics,1321,80,6,$138
7/23/23,healthyfeet.com,Altra,1300,87,7,$154
7/24/23,healthyfeet.com,Hoka,4207,353,30,"$2,190"
7/24/23,healthyfeet.com,Saucony,3571,302,33,"$1,485"
7/24/23,healthyfeet.com,Brooks,3542,294,35,$805
7/24/23,healthyfeet.com,On Cloud,3428,262,26,"$1,430"
7/24/23,healthyfeet.com,Reebok,2405,112,8,$368
7/24/23,healthyfeet.com,Nike,2184,160,17,$697
7/24/23,healthyfeet.com,Adidas,1840,163,11,$429
7/24/23,healthyfeet.com,New Balance,1625,137,11,$330
7/24/23,healthyfeet.com,Altra,1246,72,6,$132
7/24/23,healthyfeet.com,Asics,1206,79,6,$120
7/25/23,healthyfeet.com,Hoka,4790,429,32,"$1,664"
7/25/23,healthyfeet.com,Brooks,3907,447,52,"$1,612"
7/25/23,healthyfeet.com,Saucony,3432,323,36,"$1,656"
7/25/23,healthyfeet.com,On Cloud,3252,386,33,"$1,815"
7/25/23,healthyfeet.com,Nike,2367,129,13,$390
7/25/23,healthyfeet.com,Reebok,2185,144,12,$312
7/25/23,healthyfeet.com,Adidas,1771,99,8,$336
7/25/23,healthyfeet.com,New Balance,1588,116,7,$210
7/25/23,healthyfeet.com,Asics,1500,89,7,$161
7/25/23,healthyfeet.com,Altra,1476,91,7,$161
7/26/23,healthyfeet.com,Hoka,4099,388,28,"$1,344"
7/26/23,healthyfeet.com,Brooks,4046,392,41,"$1,517"
7/26/23,healthyfeet.com,Saucony,3973,238,26,"$1,170"
7/26/23,healthyfeet.com,On Cloud,3268,295,24,"$1,320"
7/26/23,healthyfeet.com,Reebok,2401,139,8,$368
7/26/23,healthyfeet.com,Nike,1907,134,15,$885
7/26/23,healthyfeet.com,Adidas,1810,137,11,$495
7/26/23,healthyfeet.com,New Balance,1677,126,11,$330
7/26/23,healthyfeet.com,Altra,1477,104,8,$232
7/26/23,healthyfeet.com,Asics,1297,83,6,$174
7/27/23,healthyfeet.com,Brooks,4709,542,50,"$1,450"
7/27/23,healthyfeet.com,Hoka,4264,393,25,"$1,550"
7/27/23,healthyfeet.com,Saucony,3951,316,30,"$1,260"
7/27/23,healthyfeet.com,On Cloud,3720,364,33,"$1,815"
7/27/23,healthyfeet.com,Nike,2476,136,14,$658
7/27/23,healthyfeet.com,Reebok,2007,126,10,$390
7/27/23,healthyfeet.com,New Balance,1843,142,10,$300
7/27/23,healthyfeet.com,Adidas,1706,142,9,$351
7/27/23,healthyfeet.com,Asics,1549,70,6,$210
7/27/23,healthyfeet.com,Altra,1500,99,9,$279
7/28/23,healthyfeet.com,Brooks,4419,354,36,"$1,296"
7/28/23,healthyfeet.com,Saucony,4166,273,29,"$1,247"
7/28/23,healthyfeet.com,Hoka,4154,397,25,"$1,800"
7/28/23,healthyfeet.com,On Cloud,3088,304,23,"$1,265"
7/28/23,healthyfeet.com,Nike,2294,181,19,"$1,083"
7/28/23,healthyfeet.com,Reebok,2024,139,9,$450
7/28/23,healthyfeet.com,Adidas,1716,135,10,$300
7/28/23,healthyfeet.com,Asics,1586,105,6,$102
7/28/23,healthyfeet.com,New Balance,1584,137,11,$330
7/28/23,healthyfeet.com,Altra,1271,81,7,$189
7/29/23,healthyfeet.com,Hoka,5049,552,47,"$3,337"
7/29/23,healthyfeet.com,Saucony,3823,278,30,"$1,200"
7/29/23,healthyfeet.com,Brooks,3646,297,35,$805
7/29/23,healthyfeet.com,On Cloud,3528,357,29,"$1,595"
7/29/23,healthyfeet.com,Nike,2321,138,13,$611
7/29/23,healthyfeet.com,Reebok,2151,115,8,$336
7/29/23,healthyfeet.com,Adidas,1787,146,12,$192
7/29/23,healthyfeet.com,New Balance,1524,124,7,$210
7/29/23,healthyfeet.com,Asics,1448,70,4,$92
7/29/23,healthyfeet.com,Altra,1376,95,8,$256
7/30/23,healthyfeet.com,Hoka,5190,438,27,"$1,728"
7/30/23,healthyfeet.com,Brooks,4695,445,42,"$1,176"
7/30/23,healthyfeet.com,On Cloud,4341,413,46,"$2,530"
7/30/23,healthyfeet.com,Saucony,3897,307,32,"$1,408"
7/30/23,healthyfeet.com,Reebok,2362,118,7,$343
7/30/23,healthyfeet.com,Nike,2101,167,17,$561
7/30/23,healthyfeet.com,New Balance,1808,128,10,$300
7/30/23,healthyfeet.com,Adidas,1615,114,7,$175
7/30/23,healthyfeet.com,Asics,1466,69,6,$102
7/30/23,healthyfeet.com,Altra,1291,55,5,$150
7/31/23,healthyfeet.com,Hoka,4677,468,38,"$1,862"
7/31/23,healthyfeet.com,On Cloud,4156,495,44,"$2,420"
7/31/23,healthyfeet.com,Brooks,3781,384,38,$950
7/31/23,healthyfeet.com,Saucony,3688,195,20,$940
7/31/23,healthyfeet.com,Nike,2294,160,16,$816
7/31/23,healthyfeet.com,Reebok,2094,126,10,$340
7/31/23,healthyfeet.com,Adidas,1816,102,8,$184
7/31/23,healthyfeet.com,New Balance,1695,101,7,$210
7/31/23,healthyfeet.com,Asics,1495,63,5,$165
7/31/23,healthyfeet.com,Altra,1405,105,9,$252
8/1/23,healthyfeet.com,Hoka,5362,595,45,"$3,015"
8/1/23,healthyfeet.com,Brooks,3773,403,47,"$1,739"
8/1/23,healthyfeet.com,Saucony,3702,326,31,"$1,333"
8/1/23,healthyfeet.com,On Cloud,3395,390,39,"$2,145"
8/1/23,healthyfeet.com,Nike,2456,220,24,$768
8/1/23,healthyfeet.com,Reebok,2226,99,6,$240
8/1/23,healthyfeet.com,Adidas,1748,95,7,$175
8/1/23,healthyfeet.com,New Balance,1698,132,7,$210
8/1/23,healthyfeet.com,Asics,1368,80,7,$168
8/1/23,healthyfeet.com,Altra,1360,93,8,$248
8/2/23,healthyfeet.com,Hoka,4929,507,28,"$1,792"
8/2/23,healthyfeet.com,Brooks,4292,489,51,"$1,122"
8/2/23,healthyfeet.com,Saucony,4220,390,42,"$1,974"
8/2/23,healthyfeet.com,On Cloud,3866,399,36,"$1,980"
8/2/23,healthyfeet.com,Reebok,2410,145,9,$396
8/2/23,healthyfeet.com,Nike,2078,175,16,$576
8/2/23,healthyfeet.com,New Balance,1969,167,13,$390
8/2/23,healthyfeet.com,Adidas,1720,102,7,$133
8/2/23,healthyfeet.com,Asics,1562,77,6,$168
8/2/23,healthyfeet.com,Altra,1238,68,6,$150
8/3/23,healthyfeet.com,Hoka,5186,496,41,"$2,706"
8/3/23,healthyfeet.com,Brooks,4778,483,52,"$1,872"
8/3/23,healthyfeet.com,On Cloud,3846,313,30,"$1,650"
8/3/23,healthyfeet.com,Saucony,3760,237,26,"$1,196"
8/3/23,healthyfeet.com,Reebok,2309,124,8,$240
8/3/23,healthyfeet.com,Nike,1956,161,17,$782
8/3/23,healthyfeet.com,New Balance,1800,155,9,$270
8/3/23,healthyfeet.com,Adidas,1656,131,9,$162
8/3/23,healthyfeet.com,Asics,1510,67,5,$150
8/3/23,healthyfeet.com,Altra,1368,102,9,$288
8/4/23,healthyfeet.com,Brooks,4696,557,66,"$2,178"
8/4/23,healthyfeet.com,Hoka,4634,447,25,"$1,375"
8/4/23,healthyfeet.com,On Cloud,4610,440,33,"$1,815"
8/4/23,healthyfeet.com,Saucony,4085,318,33,"$1,485"
8/4/23,healthyfeet.com,Reebok,2183,99,6,$264
8/4/23,healthyfeet.com,Nike,1830,156,16,$512
8/4/23,healthyfeet.com,Adidas,1760,96,9,$171
8/4/23,healthyfeet.com,New Balance,1692,144,8,$240
8/4/23,healthyfeet.com,Altra,1394,81,7,$217
8/4/23,healthyfeet.com,Asics,1322,79,6,$150
8/5/23,healthyfeet.com,Hoka,5298,496,31,"$2,325"
8/5/23,healthyfeet.com,On Cloud,3876,412,39,"$2,145"
8/5/23,healthyfeet.com,Saucony,3847,357,35,"$1,610"
8/5/23,healthyfeet.com,Brooks,3634,429,46,"$1,518"
8/5/23,healthyfeet.com,Nike,2488,183,18,$990
8/5/23,healthyfeet.com,Reebok,2483,138,9,$396
8/5/23,healthyfeet.com,Adidas,1779,117,8,$144
8/5/23,healthyfeet.com,New Balance,1762,154,11,$330
8/5/23,healthyfeet.com,Asics,1436,65,4,$108
8/5/23,healthyfeet.com,Altra,1217,56,5,$105
8/6/23,healthyfeet.com,Hoka,5472,454,39,"$2,340"
8/6/23,healthyfeet.com,Brooks,4582,374,35,$805
8/6/23,healthyfeet.com,Saucony,4211,353,39,"$1,911"
8/6/23,healthyfeet.com,On Cloud,3978,330,24,"$1,320"
8/6/23,healthyfeet.com,Reebok,2467,159,9,$297
8/6/23,healthyfeet.com,Adidas,1980,168,12,$396
8/6/23,healthyfeet.com,Nike,1725,135,14,$434
8/6/23,healthyfeet.com,New Balance,1598,126,8,$240
8/6/23,healthyfeet.com,Altra,1434,99,9,$279
8/6/23,healthyfeet.com,Asics,1304,67,4,$96
8/7/23,healthyfeet.com,Hoka,5529,586,38,"$2,052"
8/7/23,healthyfeet.com,Saucony,4354,392,43,"$1,849"
8/7/23,healthyfeet.com,Brooks,3578,394,40,"$1,000"
8/7/23,healthyfeet.com,On Cloud,3333,327,26,"$1,430"
8/7/23,healthyfeet.com,Reebok,2298,100,8,$400
8/7/23,healthyfeet.com,Nike,1895,112,11,$649
8/7/23,healthyfeet.com,Adidas,1697,102,9,$234
8/7/23,healthyfeet.com,New Balance,1617,110,6,$180
8/7/23,healthyfeet.com,Asics,1430,97,6,$168
8/7/23,healthyfeet.com,Altra,1429,65,6,$210
8/8/23,healthyfeet.com,Hoka,4874,518,37,"$2,738"
8/8/23,healthyfeet.com,Brooks,4551,500,47,"$1,504"
8/8/23,healthyfeet.com,Saucony,4353,420,39,"$1,872"
8/8/23,healthyfeet.com,On Cloud,3881,307,24,"$1,320"
8/8/23,healthyfeet.com,Reebok,2058,138,8,$304
8/8/23,healthyfeet.com,Nike,1734,142,15,$450
8/8/23,healthyfeet.com,New Balance,1710,152,8,$240
8/8/23,healthyfeet.com,Adidas,1571,93,7,$280
8/8/23,healthyfeet.com,Asics,1546,92,5,$75
8/8/23,healthyfeet.com,Altra,1339,77,6,$180
8/9/23,healthyfeet.com,Hoka,5032,417,30,"$1,950"
8/9/23,healthyfeet.com,On Cloud,4511,518,55,"$3,025"
8/9/23,healthyfeet.com,Saucony,3956,379,38,"$1,748"
8/9/23,healthyfeet.com,Brooks,3837,457,42,"$1,512"
8/9/23,healthyfeet.com,Nike,2498,131,13,$767
8/9/23,healthyfeet.com,Reebok,2441,143,11,$407
8/9/23,healthyfeet.com,Adidas,1663,93,8,$328
8/9/23,healthyfeet.com,New Balance,1615,96,6,$180
8/9/23,healthyfeet.com,Asics,1286,55,5,$125
8/9/23,healthyfeet.com,Altra,1263,57,5,$175
8/10/23,healthyfeet.com,Hoka,5111,567,33,"$1,980"
8/10/23,healthyfeet.com,On Cloud,4602,329,35,"$1,925"
8/10/23,healthyfeet.com,Brooks,4449,449,54,"$1,512"
8/10/23,healthyfeet.com,Saucony,4038,350,39,"$1,794"
8/10/23,healthyfeet.com,Reebok,2355,111,7,$315
8/10/23,healthyfeet.com,Nike,1957,99,11,$484
8/10/23,healthyfeet.com,Adidas,1882,104,8,$352
8/10/23,healthyfeet.com,New Balance,1768,150,8,$240
8/10/23,healthyfeet.com,Altra,1485,106,9,$216
8/10/23,healthyfeet.com,Asics,1258,54,4,$64
8/11/23,healthyfeet.com,Hoka,4962,468,33,"$1,518"
8/11/23,healthyfeet.com,On Cloud,4029,360,34,"$1,870"
8/11/23,healthyfeet.com,Brooks,3846,328,33,"$1,155"
8/11/23,healthyfeet.com,Saucony,3599,229,25,"$1,200"
8/11/23,healthyfeet.com,Reebok,2429,130,9,$387
8/11/23,healthyfeet.com,Adidas,1945,169,13,$403
8/11/23,healthyfeet.com,Nike,1846,159,17,$850
8/11/23,healthyfeet.com,New Balance,1798,96,6,$180
8/11/23,healthyfeet.com,Asics,1546,64,5,$165
8/11/23,healthyfeet.com,Altra,1303,79,6,$150
8/12/23,healthyfeet.com,Hoka,5283,603,47,"$3,102"
8/12/23,healthyfeet.com,On Cloud,4397,322,29,"$1,595"
8/12/23,healthyfeet.com,Brooks,4157,486,50,"$2,000"
8/12/23,healthyfeet.com,Saucony,3531,319,30,"$1,230"
8/12/23,healthyfeet.com,Reebok,2065,127,10,$280
