date,webpage,brand,impressions,clicks,revenue,rev / conv
6/25/23,runnation.com,Under Armour,437,22,$20,$20
6/26/23,runnation.com,Hoka,11534,639,"$2,415",$69
6/26/23,runnation.com,On Cloud,10623,675,"$3,480",$60
6/26/23,runnation.com,New Balance,5585,494,$805,$35
6/26/23,runnation.com,Saucony,4473,446,"$1,485",$45
6/26/23,runnation.com,Brooks,4268,404,"$1,240",$40
6/26/23,runnation.com,Asics,4235,294,$315,$35
6/26/23,runnation.com,Nike,3951,308,$570,$30
6/26/23,runnation.com,Altra,2921,197,$480,$40
6/26/23,runnation.com,Adidas,2642,229,$450,$45
6/26/23,runnation.com,Mizuno,884,78,$200,$50
6/26/23,runnation.com,Under Armour,434,25,$20,$20
6/27/23,runnation.com,On Cloud,10736,1160,"$4,620",$60
6/27/23,runnation.com,Hoka,9618,501,"$2,376",$72
6/27/23,runnation.com,New Balance,5010,406,$805,$35
6/27/23,runnation.com,Asics,4288,267,$350,$35
6/27/23,runnation.com,Brooks,4252,348,"$1,240",$40
6/27/23,runnation.com,Nike,3873,338,$750,$30
6/27/23,runnation.com,Saucony,3549,334,"$1,035",$45
6/27/23,runnation.com,Adidas,2882,244,$616,$44
6/27/23,runnation.com,Altra,2817,195,$440,$40
6/27/23,runnation.com,Mizuno,1075,57,$200,$50
6/27/23,runnation.com,Under Armour,472,34,$40,$20
6/28/23,runnation.com,On Cloud,9454,662,"$2,220",$60
6/28/23,runnation.com,Hoka,9283,731,"$2,944",$64
6/28/23,runnation.com,Nike,4614,242,$510,$30
6/28/23,runnation.com,Asics,4571,238,$420,$35
6/28/23,runnation.com,Saucony,4502,387,"$1,260",$45
6/28/23,runnation.com,Brooks,4122,411,"$1,320",$40
6/28/23,runnation.com,New Balance,4043,331,$560,$35
6/28/23,runnation.com,Adidas,3004,264,$810,$45
6/28/23,runnation.com,Altra,2882,142,$280,$40
6/28/23,runnation.com,Mizuno,1083,62,$150,$50
6/28/23,runnation.com,Under Armour,584,27,$20,$20
6/29/23,runnation.com,On Cloud,11840,867,"$4,620",$60
6/29/23,runnation.com,Hoka,9843,694,"$4,002",$69
6/29/23,runnation.com,Nike,4985,273,$540,$30
6/29/23,runnation.com,Saucony,4658,297,"$1,035",$45
6/29/23,runnation.com,Asics,4538,257,$350,$35
6/29/23,runnation.com,New Balance,4073,224,$455,$35
6/29/23,runnation.com,Brooks,3746,420,"$1,120",$40
6/29/23,runnation.com,Adidas,3436,254,$588,$42
6/29/23,runnation.com,Altra,2580,200,$440,$40
6/29/23,runnation.com,Mizuno,886,59,$200,$50
6/29/23,runnation.com,Under Armour,485,24,$20,$20
6/30/23,runnation.com,On Cloud,11739,1216,"$4,500",$60
6/30/23,runnation.com,Hoka,11725,859,"$3,942",$73
6/30/23,runnation.com,New Balance,4332,310,$630,$35
6/30/23,runnation.com,Asics,4243,243,$210,$35
6/30/23,runnation.com,Brooks,3989,405,"$1,440",$40
6/30/23,runnation.com,Nike,3846,231,$450,$30
6/30/23,runnation.com,Saucony,3492,193,$720,$45
6/30/23,runnation.com,Adidas,3397,275,$560,$40
6/30/23,runnation.com,Altra,2838,151,$280,$40
6/30/23,runnation.com,Mizuno,1036,66,$150,$50
6/30/23,runnation.com,Under Armour,422,19,$20,$20
7/1/23,runnation.com,Hoka,12339,1062,"$4,225",$65
7/1/23,runnation.com,On Cloud,12207,1001,"$3,060",$60
7/1/23,runnation.com,New Balance,4815,400,$665,$35
7/1/23,runnation.com,Asics,4536,297,$525,$35
7/1/23,runnation.com,Saucony,4437,253,$855,$45
7/1/23,runnation.com,Nike,4226,286,$690,$30
7/1/23,runnation.com,Brooks,3908,397,"$1,360",$40
7/1/23,runnation.com,Altra,2920,144,$320,$40
7/1/23,runnation.com,Adidas,2533,145,$360,$40
7/1/23,runnation.com,Mizuno,1153,78,$200,$50
7/1/23,runnation.com,Under Armour,323,17,$20,$20
7/2/23,runnation.com,On Cloud,10433,905,"$4,920",$60
7/2/23,runnation.com,Hoka,9724,840,"$3,420",$60
7/2/23,runnation.com,New Balance,4889,328,$525,$35
7/2/23,runnation.com,Brooks,4475,471,"$1,280",$40
7/2/23,runnation.com,Saucony,3988,353,"$1,125",$45
7/2/23,runnation.com,Asics,3892,192,$280,$35
7/2/23,runnation.com,Nike,3652,245,$510,$30
7/2/23,runnation.com,Adidas,3278,170,$396,$44
7/2/23,runnation.com,Altra,2822,171,$280,$40
7/2/23,runnation.com,Mizuno,870,65,$150,$50
7/2/23,runnation.com,Under Armour,314,24,$20,$20
7/3/23,runnation.com,On Cloud,12422,1234,"$6,240",$60
7/3/23,runnation.com,Hoka,11174,860,"$3,996",$74
7/3/23,runnation.com,New Balance,6395,434,$595,$35
7/3/23,runnation.com,Nike,4577,334,$750,$30
7/3/23,runnation.com,Asics,4081,196,$210,$35
7/3/23,runnation.com,Saucony,4021,205,$585,$45
7/3/23,runnation.com,Brooks,3487,368,"$1,160",$40
7/3/23,runnation.com,Adidas,3398,285,$516,$43
7/3/23,runnation.com,Altra,2750,204,$480,$40
7/3/23,runnation.com,Mizuno,958,71,$200,$50
7/3/23,runnation.com,Under Armour,435,31,$40,$20
7/4/23,runnation.com,On Cloud,10872,1166,"$4,800",$60
7/4/23,runnation.com,Hoka,9712,634,"$3,498",$66
7/4/23,runnation.com,New Balance,5983,455,$840,$35
7/4/23,runnation.com,Saucony,4493,229,$720,$45
7/4/23,runnation.com,Nike,4288,273,$600,$30
7/4/23,runnation.com,Asics,4020,218,$175,$35
7/4/23,runnation.com,Brooks,3470,336,"$1,080",$40
7/4/23,runnation.com,Adidas,3359,289,$602,$43
7/4/23,runnation.com,Altra,2935,162,$400,$40
7/4/23,runnation.com,Mizuno,1199,73,$250,$50
7/4/23,runnation.com,Under Armour,386,26,$20,$20
7/5/23,runnation.com,Hoka,10798,729,"$3,843",$63
7/5/23,runnation.com,On Cloud,9670,628,"$3,300",$60
7/5/23,runnation.com,New Balance,4832,363,$560,$35
7/5/23,runnation.com,Asics,4577,246,$385,$35
7/5/23,runnation.com,Nike,4529,244,$480,$30
7/5/23,runnation.com,Brooks,4454,490,"$1,360",$40
7/5/23,runnation.com,Saucony,4294,226,$765,$45
7/5/23,runnation.com,Adidas,3259,210,$574,$41
7/5/23,runnation.com,Altra,2517,174,$320,$40
7/5/23,runnation.com,Mizuno,942,76,$250,$50
7/5/23,runnation.com,Under Armour,437,29,$20,$20
7/6/23,runnation.com,Hoka,11351,842,"$4,340",$62
7/6/23,runnation.com,On Cloud,9897,836,"$4,440",$60
7/6/23,runnation.com,New Balance,5348,416,$700,$35
7/6/23,runnation.com,Saucony,4659,434,"$1,350",$45
7/6/23,runnation.com,Nike,4500,314,$720,$30
7/6/23,runnation.com,Brooks,4011,362,"$1,000",$40
7/6/23,runnation.com,Asics,4002,226,$210,$35
7/6/23,runnation.com,Adidas,3039,215,$516,$43
7/6/23,runnation.com,Altra,2550,143,$280,$40
7/6/23,runnation.com,Mizuno,1040,79,$250,$50
7/6/23,runnation.com,Under Armour,417,21,$20,$20
7/7/23,runnation.com,Hoka,12682,665,"$2,925",$75
7/7/23,runnation.com,On Cloud,10040,814,"$3,900",$60
7/7/23,runnation.com,New Balance,5012,437,$805,$35
7/7/23,runnation.com,Asics,4486,312,$315,$35
7/7/23,runnation.com,Nike,4070,227,$450,$30
7/7/23,runnation.com,Brooks,3641,327,$960,$40
7/7/23,runnation.com,Saucony,3327,303,"$1,035",$45
7/7/23,runnation.com,Altra,2854,129,$320,$40
7/7/23,runnation.com,Adidas,2806,241,$630,$42
7/7/23,runnation.com,Mizuno,811,39,$100,$50
7/7/23,runnation.com,Under Armour,306,22,$20,$20
7/8/23,runnation.com,On Cloud,11714,1076,"$4,320",$60
7/8/23,runnation.com,Hoka,10679,657,"$3,835",$65
7/8/23,runnation.com,New Balance,6469,419,$595,$35
7/8/23,runnation.com,Nike,4242,331,$690,$30
7/8/23,runnation.com,Brooks,3950,348,$960,$40
7/8/23,runnation.com,Asics,3905,163,$315,$35
7/8/23,runnation.com,Saucony,3764,285,$810,$45
7/8/23,runnation.com,Adidas,3226,206,$504,$42
7/8/23,runnation.com,Altra,2542,139,$240,$40
7/8/23,runnation.com,Mizuno,868,59,$200,$50
7/8/23,runnation.com,Under Armour,415,32,$20,$20
7/9/23,runnation.com,Hoka,11538,903,"$5,214",$66
7/9/23,runnation.com,On Cloud,9499,814,"$3,060",$60
7/9/23,runnation.com,New Balance,5357,443,$910,$35
7/9/23,runnation.com,Nike,4496,328,$750,$30
7/9/23,runnation.com,Asics,4372,264,$350,$35
7/9/23,runnation.com,Brooks,3466,285,$840,$40
7/9/23,runnation.com,Saucony,3358,242,$675,$45
7/9/23,runnation.com,Adidas,2575,141,$252,$42
7/9/23,runnation.com,Altra,2574,104,$280,$40
7/9/23,runnation.com,Mizuno,828,61,$200,$50
7/9/23,runnation.com,Under Armour,315,25,$20,$20
7/10/23,runnation.com,On Cloud,11493,703,"$2,580",$60
7/10/23,runnation.com,Hoka,11157,980,"$4,830",$69
7/10/23,runnation.com,New Balance,4607,288,$385,$35
7/10/23,runnation.com,Brooks,4463,425,"$1,440",$40
7/10/23,runnation.com,Saucony,4097,389,"$1,260",$45
7/10/23,runnation.com,Asics,3882,260,$315,$35
7/10/23,runnation.com,Nike,3877,200,$390,$30
7/10/23,runnation.com,Altra,2963,201,$480,$40
7/10/23,runnation.com,Adidas,2936,189,$328,$41
7/10/23,runnation.com,Mizuno,1043,49,$150,$50
7/10/23,runnation.com,Under Armour,391,21,$20,$20
7/11/23,runnation.com,Hoka,9801,612,"$3,575",$65
7/11/23,runnation.com,On Cloud,9519,819,"$3,720",$60
7/11/23,runnation.com,New Balance,5752,448,$700,$35
7/11/23,runnation.com,Asics,4580,252,$420,$35
7/11/23,runnation.com,Nike,4200,228,$510,$30
7/11/23,runnation.com,Brooks,3719,307,$920,$40
7/11/23,runnation.com,Saucony,3669,197,$630,$45
7/11/23,runnation.com,Adidas,2736,230,$600,$40
7/11/23,runnation.com,Altra,2509,130,$280,$40
7/11/23,runnation.com,Mizuno,846,73,$250,$50
7/11/23,runnation.com,Under Armour,430,20,$20,$20
7/12/23,runnation.com,On Cloud,11639,1112,"$5,940",$60
7/12/23,runnation.com,Hoka,10649,927,"$4,672",$73
7/12/23,runnation.com,New Balance,5192,281,$420,$35
7/12/23,runnation.com,Saucony,4805,327,"$1,035",$45
7/12/23,runnation.com,Asics,3879,226,$280,$35
7/12/23,runnation.com,Nike,3549,198,$450,$30
7/12/23,runnation.com,Brooks,3211,385,"$1,080",$40
7/12/23,runnation.com,Altra,2548,139,$240,$40
7/12/23,runnation.com,Adidas,2505,214,$540,$45
7/12/23,runnation.com,Mizuno,955,51,$150,$50
7/12/23,runnation.com,Under Armour,364,19,$20,$20
7/13/23,runnation.com,On Cloud,11946,1266,"$5,640",$60
7/13/23,runnation.com,Hoka,11399,797,"$3,468",$68
7/13/23,runnation.com,New Balance,4635,328,$630,$35
7/13/23,runnation.com,Asics,4102,236,$350,$35
7/13/23,runnation.com,Nike,3999,211,$480,$30
7/13/23,runnation.com,Brooks,3599,397,"$1,400",$40
7/13/23,runnation.com,Saucony,3388,300,$945,$45
7/13/23,runnation.com,Altra,2941,214,$400,$40
7/13/23,runnation.com,Adidas,2851,226,$645,$43
7/13/23,runnation.com,Mizuno,884,79,$250,$50
7/13/23,runnation.com,Under Armour,379,20,$20,$20
7/14/23,runnation.com,Hoka,11256,882,"$5,110",$70
7/14/23,runnation.com,On Cloud,10731,935,"$3,840",$60
7/14/23,runnation.com,New Balance,5287,302,$560,$35
7/14/23,runnation.com,Asics,4563,259,$420,$35
7/14/23,runnation.com,Nike,4332,381,$900,$30
7/14/23,runnation.com,Saucony,3505,269,$765,$45
7/14/23,runnation.com,Adidas,3328,253,$600,$40
7/14/23,runnation.com,Brooks,3316,374,$920,$40
7/14/23,runnation.com,Altra,2798,194,$440,$40
7/14/23,runnation.com,Mizuno,1179,63,$200,$50
7/14/23,runnation.com,Under Armour,349,18,$20,$20
7/15/23,runnation.com,On Cloud,11173,729,"$3,300",$60
7/15/23,runnation.com,Hoka,9639,643,"$3,024",$63
7/15/23,runnation.com,New Balance,4883,266,$420,$35
7/15/23,runnation.com,Nike,4217,313,$570,$30
7/15/23,runnation.com,Asics,4137,251,$210,$35
7/15/23,runnation.com,Saucony,3600,190,$540,$45
7/15/23,runnation.com,Brooks,3070,320,"$1,080",$40
7/15/23,runnation.com,Altra,2915,210,$480,$40
7/15/23,runnation.com,Adidas,2645,193,$540,$45
7/15/23,runnation.com,Mizuno,1039,73,$150,$50
7/15/23,runnation.com,Under Armour,381,18,$20,$20
7/16/23,runnation.com,Hoka,11361,934,"$5,148",$66
7/16/23,runnation.com,On Cloud,10635,920,"$4,740",$60
7/16/23,runnation.com,New Balance,4648,269,$455,$35
7/16/23,runnation.com,Asics,4265,237,$350,$35
7/16/23,runnation.com,Saucony,4108,282,$855,$45
7/16/23,runnation.com,Brooks,3540,398,"$1,000",$40
7/16/23,runnation.com,Nike,3509,306,$720,$30
7/16/23,runnation.com,Adidas,3468,266,$600,$40
7/16/23,runnation.com,Altra,2683,124,$320,$40
7/16/23,runnation.com,Mizuno,802,65,$200,$50
7/16/23,runnation.com,Under Armour,373,18,$20,$20
7/17/23,runnation.com,Hoka,11142,733,"$2,728",$62
7/17/23,runnation.com,On Cloud,10433,760,"$2,340",$60
7/17/23,runnation.com,Saucony,4778,462,"$1,530",$45
7/17/23,runnation.com,New Balance,4771,298,$455,$35
7/17/23,runnation.com,Nike,4456,395,$750,$30
7/17/23,runnation.com,Asics,4399,277,$315,$35
7/17/23,runnation.com,Brooks,4281,435,"$1,320",$40
7/17/23,runnation.com,Altra,2956,132,$280,$40
7/17/23,runnation.com,Adidas,2651,195,$492,$41
7/17/23,runnation.com,Mizuno,1084,44,$150,$50
7/17/23,runnation.com,Under Armour,339,27,$20,$20
7/18/23,runnation.com,On Cloud,12347,835,"$4,200",$60
7/18/23,runnation.com,Hoka,9399,763,"$2,772",$63
7/18/23,runnation.com,New Balance,5634,437,$840,$35
7/18/23,runnation.com,Asics,4435,223,$385,$35
7/18/23,runnation.com,Nike,4351,383,$900,$30
7/18/23,runnation.com,Brooks,3600,337,"$1,000",$40
7/18/23,runnation.com,Saucony,3598,212,$675,$45
7/18/23,runnation.com,Adidas,3245,256,$600,$40
7/18/23,runnation.com,Altra,2525,137,$240,$40
7/18/23,runnation.com,Mizuno,1151,60,$100,$50
7/18/23,runnation.com,Under Armour,449,26,$20,$20
7/19/23,runnation.com,Hoka,11580,615,"$3,795",$69
7/19/23,runnation.com,On Cloud,9803,986,"$4,200",$60
7/19/23,runnation.com,New Balance,5371,389,$665,$35
7/19/23,runnation.com,Asics,4344,294,$315,$35
7/19/23,runnation.com,Nike,4231,241,$570,$30
7/19/23,runnation.com,Saucony,3998,328,$945,$45
7/19/23,runnation.com,Brooks,3951,433,"$1,080",$40
7/19/23,runnation.com,Adidas,3017,223,$660,$44
7/19/23,runnation.com,Altra,2743,205,$400,$40
7/19/23,runnation.com,Mizuno,878,65,$150,$50
7/19/23,runnation.com,Under Armour,364,25,$20,$20
7/20/23,runnation.com,Hoka,11591,641,"$4,200",$75
7/20/23,runnation.com,On Cloud,10602,1100,"$5,460",$60
7/20/23,runnation.com,New Balance,5063,426,$735,$35
7/20/23,runnation.com,Saucony,4822,436,"$1,395",$45
7/20/23,runnation.com,Brooks,4197,404,"$1,400",$40
7/20/23,runnation.com,Asics,4180,186,$280,$35
7/20/23,runnation.com,Nike,3608,286,$540,$30
7/20/23,runnation.com,Adidas,3108,225,$616,$44
7/20/23,runnation.com,Altra,2546,121,$240,$40
7/20/23,runnation.com,Mizuno,1103,87,$250,$50
7/20/23,runnation.com,Under Armour,398,29,$20,$20
7/21/23,runnation.com,Hoka,12192,728,"$2,613",$67
7/21/23,runnation.com,On Cloud,11962,744,"$3,720",$60
7/21/23,runnation.com,New Balance,4593,317,$595,$35
7/21/23,runnation.com,Brooks,4266,467,"$1,320",$40
7/21/23,runnation.com,Asics,4150,266,$280,$35
7/21/23,runnation.com,Saucony,3919,324,$990,$45
7/21/23,runnation.com,Nike,3859,320,$750,$30
7/21/23,runnation.com,Adidas,3226,288,$836,$44
7/21/23,runnation.com,Altra,2652,207,$480,$40
7/21/23,runnation.com,Mizuno,856,35,$100,$50
7/21/23,runnation.com,Under Armour,343,26,$20,$20
7/22/23,runnation.com,Hoka,11378,610,"$2,508",$66
7/22/23,runnation.com,On Cloud,10934,1043,"$4,740",$60
7/22/23,runnation.com,New Balance,5135,270,$525,$35
7/22/23,runnation.com,Asics,4121,257,$420,$35
7/22/23,runnation.com,Brooks,3608,389,"$1,360",$40
7/22/23,runnation.com,Nike,3555,266,$540,$30
7/22/23,runnation.com,Saucony,3239,263,$945,$45
7/22/23,runnation.com,Altra,2677,200,$400,$40
7/22/23,runnation.com,Adidas,2558,151,$308,$44
7/22/23,runnation.com,Mizuno,1092,95,$200,$50
7/22/23,runnation.com,Under Armour,305,21,$20,$20
7/23/23,runnation.com,On Cloud,10415,915,"$3,420",$60
7/23/23,runnation.com,Hoka,9671,526,"$2,688",$64
7/23/23,runnation.com,New Balance,5188,416,$595,$35
7/23/23,runnation.com,Asics,4597,274,$455,$35
7/23/23,runnation.com,Nike,4587,357,$840,$30
7/23/23,runnation.com,Brooks,4226,485,"$1,200",$40
7/23/23,runnation.com,Saucony,4088,320,$990,$45
7/23/23,runnation.com,Adidas,2998,169,$320,$40
7/23/23,runnation.com,Altra,2721,215,$400,$40
7/23/23,runnation.com,Mizuno,838,44,$100,$50
7/23/23,runnation.com,Under Armour,429,30,$40,$20
7/24/23,runnation.com,On Cloud,10372,831,"$3,960",$60
7/24/23,runnation.com,Hoka,10096,901,"$3,348",$62
7/24/23,runnation.com,New Balance,6237,405,$560,$35
7/24/23,runnation.com,Asics,4480,306,$280,$35
7/24/23,runnation.com,Brooks,4425,445,"$1,440",$40
7/24/23,runnation.com,Nike,3999,271,$570,$30
7/24/23,runnation.com,Saucony,3740,203,$720,$45
7/24/23,runnation.com,Adidas,3365,244,$630,$42
7/24/23,runnation.com,Altra,2557,171,$400,$40
7/24/23,runnation.com,Mizuno,1125,71,$150,$50
7/24/23,runnation.com,Under Armour,304,14,$20,$20
7/25/23,runnation.com,On Cloud,12304,801,"$3,300",$60
7/25/23,runnation.com,Hoka,11637,802,"$3,300",$66
7/25/23,runnation.com,New Balance,5969,394,$665,$35
7/25/23,runnation.com,Nike,4607,250,$600,$30
7/25/23,runnation.com,Asics,4272,247,$280,$35
7/25/23,runnation.com,Brooks,4064,481,"$1,560",$40
7/25/23,runnation.com,Saucony,3358,196,$720,$45
7/25/23,runnation.com,Adidas,3185,233,$675,$45
7/25/23,runnation.com,Altra,2687,198,$320,$40
7/25/23,runnation.com,Mizuno,1001,87,$150,$50
7/25/23,runnation.com,Under Armour,439,23,$20,$20
7/26/23,runnation.com,On Cloud,11773,968,"$4,860",$60
7/26/23,runnation.com,Hoka,11723,970,"$3,780",$60
7/26/23,runnation.com,New Balance,5761,337,$700,$35
7/26/23,runnation.com,Saucony,4076,251,$945,$45
7/26/23,runnation.com,Asics,4042,189,$280,$35
7/26/23,runnation.com,Nike,4002,313,$660,$30
7/26/23,runnation.com,Brooks,3480,413,"$1,040",$40
7/26/23,runnation.com,Altra,2862,208,$520,$40
7/26/23,runnation.com,Adidas,2805,244,$492,$41
7/26/23,runnation.com,Mizuno,971,87,$200,$50
7/26/23,runnation.com,Under Armour,404,28,$40,$20
7/27/23,runnation.com,On Cloud,12377,1143,"$5,940",$60
7/27/23,runnation.com,Hoka,11480,829,"$3,350",$67
7/27/23,runnation.com,New Balance,4731,274,$490,$35
7/27/23,runnation.com,Saucony,4040,204,$585,$45
7/27/23,runnation.com,Asics,3821,258,$420,$35
7/27/23,runnation.com,Brooks,3808,404,"$1,000",$40
7/27/23,runnation.com,Nike,3785,256,$510,$30
7/27/23,runnation.com,Adidas,2867,212,$616,$44
7/27/23,runnation.com,Altra,2662,184,$400,$40
7/27/23,runnation.com,Mizuno,893,62,$150,$50
7/27/23,runnation.com,Under Armour,375,29,$20,$20
7/28/23,runnation.com,On Cloud,11861,727,"$2,520",$60
7/28/23,runnation.com,Hoka,11184,772,"$2,646",$63
7/28/23,runnation.com,New Balance,6468,343,$525,$35
7/28/23,runnation.com,Saucony,4807,403,"$1,170",$45
7/28/23,runnation.com,Asics,3927,189,$140,$35
7/28/23,runnation.com,Nike,3903,231,$480,$30
7/28/23,runnation.com,Brooks,3719,339,$960,$40
7/28/23,runnation.com,Adidas,3466,277,$615,$41
7/28/23,runnation.com,Altra,2562,175,$320,$40
7/28/23,runnation.com,Mizuno,1170,91,$250,$50
7/28/23,runnation.com,Under Armour,448,23,$20,$20
7/29/23,runnation.com,Hoka,10560,803,"$5,040",$72
7/29/23,runnation.com,On Cloud,9522,798,"$2,400",$60
7/29/23,runnation.com,New Balance,5635,444,$560,$35
7/29/23,runnation.com,Nike,4397,228,$540,$30
7/29/23,runnation.com,Asics,4239,194,$245,$35
7/29/23,runnation.com,Brooks,4110,437,"$1,080",$40
7/29/23,runnation.com,Saucony,3214,297,"$1,080",$45
7/29/23,runnation.com,Altra,2863,132,$280,$40
7/29/23,runnation.com,Adidas,2820,193,$484,$44
7/29/23,runnation.com,Mizuno,1200,104,$250,$50
7/29/23,runnation.com,Under Armour,338,16,$20,$20
7/30/23,runnation.com,Hoka,10469,899,"$3,224",$62
7/30/23,runnation.com,On Cloud,10377,716,"$3,240",$60
7/30/23,runnation.com,New Balance,5891,444,$945,$35
7/30/23,runnation.com,Asics,4034,250,$385,$35
7/30/23,runnation.com,Saucony,3807,328,"$1,035",$45
7/30/23,runnation.com,Nike,3573,309,$600,$30
7/30/23,runnation.com,Brooks,3415,339,"$1,200",$40
7/30/23,runnation.com,Altra,2737,171,$320,$40
7/30/23,runnation.com,Adidas,2707,219,$660,$44
7/30/23,runnation.com,Mizuno,1078,84,$200,$50
7/30/23,runnation.com,Under Armour,407,17,$20,$20
7/31/23,runnation.com,On Cloud,12446,1174,"$4,200",$60
7/31/23,runnation.com,Hoka,11730,914,"$3,050",$61
7/31/23,runnation.com,New Balance,6462,502,$980,$35
7/31/23,runnation.com,Nike,4400,255,$600,$30
7/31/23,runnation.com,Asics,4150,230,$315,$35
7/31/23,runnation.com,Saucony,3669,195,$675,$45
7/31/23,runnation.com,Adidas,3412,290,$630,$42
7/31/23,runnation.com,Brooks,3051,362,"$1,280",$40
7/31/23,runnation.com,Altra,2720,201,$440,$40
7/31/23,runnation.com,Mizuno,921,73,$200,$50
7/31/23,runnation.com,Under Armour,378,16,$20,$20
8/1/23,runnation.com,On Cloud,12400,867,"$3,540",$60
8/1/23,runnation.com,Hoka,12013,892,"$3,128",$68
8/1/23,runnation.com,New Balance,5403,430,$700,$35
8/1/23,runnation.com,Brooks,4448,465,"$1,360",$40
8/1/23,runnation.com,Saucony,4022,253,$810,$45
8/1/23,runnation.com,Asics,4013,182,$175,$35
8/1/23,runnation.com,Nike,3821,268,$630,$30
8/1/23,runnation.com,Adidas,2892,249,$765,$45
8/1/23,runnation.com,Altra,2701,136,$280,$40
8/1/23,runnation.com,Mizuno,934,38,$100,$50
8/1/23,runnation.com,Under Armour,256,14,$20,$20
8/2/23,runnation.com,On Cloud,11839,1275,"$5,580",$60
8/2/23,runnation.com,Hoka,10827,801,"$3,465",$63
8/2/23,runnation.com,New Balance,4240,262,$560,$35
8/2/23,runnation.com,Saucony,4157,217,$675,$45
8/2/23,runnation.com,Asics,3884,261,$385,$35
8/2/23,runnation.com,Nike,3621,241,$510,$30
8/2/23,runnation.com,Brooks,3459,412,"$1,440",$40
8/2/23,runnation.com,Adidas,3102,232,$630,$42
8/2/23,runnation.com,Altra,2889,196,$440,$40
8/2/23,runnation.com,Mizuno,879,76,$250,$50
8/2/23,runnation.com,Under Armour,248,18,$20,$20
8/3/23,runnation.com,Hoka,11603,723,"$4,096",$64
8/3/23,runnation.com,On Cloud,10380,780,"$3,960",$60
8/3/23,runnation.com,New Balance,5182,389,$560,$35
8/3/23,runnation.com,Asics,4472,243,$280,$35
8/3/23,runnation.com,Nike,4129,362,$780,$30
8/3/23,runnation.com,Brooks,4011,360,"$1,160",$40
8/3/23,runnation.com,Saucony,3585,298,$945,$45
8/3/23,runnation.com,Adidas,3085,258,$602,$43
8/3/23,runnation.com,Altra,2901,164,$360,$40
8/3/23,runnation.com,Mizuno,1132,93,$200,$50
8/3/23,runnation.com,Under Armour,217,13,$20,$20
8/4/23,runnation.com,Hoka,13487,860,"$3,717",$63
8/4/23,runnation.com,On Cloud,12028,1251,"$5,340",$60
8/4/23,runnation.com,Saucony,4239,238,$720,$45
8/4/23,runnation.com,Nike,4105,276,$570,$30
8/4/23,runnation.com,New Balance,4065,294,$350,$35
8/4/23,runnation.com,Asics,4024,234,$350,$35
8/4/23,runnation.com,Brooks,3970,381,"$1,360",$40
8/4/23,runnation.com,Adidas,2615,138,$387,$43
8/4/23,runnation.com,Altra,2572,177,$440,$40
8/4/23,runnation.com,Mizuno,836,41,$150,$50
8/4/23,runnation.com,Under Armour,282,18,$20,$20
8/5/23,runnation.com,Hoka,11567,771,"$3,053",$71
8/5/23,runnation.com,On Cloud,10619,854,"$4,200",$60
8/5/23,runnation.com,New Balance,5522,346,$595,$35
8/5/23,runnation.com,Asics,4550,225,$385,$35
8/5/23,runnation.com,Saucony,4425,370,"$1,035",$45
8/5/23,runnation.com,Nike,3856,283,$600,$30
8/5/23,runnation.com,Adidas,3495,260,$697,$41
8/5/23,runnation.com,Brooks,3491,309,$920,$40
8/5/23,runnation.com,Altra,2875,227,$400,$40
8/5/23,runnation.com,Mizuno,864,50,$100,$50
8/5/23,runnation.com,Under Armour,236,16,$20,$20
8/6/23,runnation.com,Hoka,11241,957,"$4,968",$72
8/6/23,runnation.com,On Cloud,10975,1117,"$3,360",$60
8/6/23,runnation.com,New Balance,5736,462,$910,$35
8/6/23,runnation.com,Asics,3914,217,$280,$35
8/6/23,runnation.com,Saucony,3798,356,"$1,305",$45
8/6/23,runnation.com,Nike,3710,273,$570,$30
8/6/23,runnation.com,Brooks,3650,408,"$1,160",$40
8/6/23,runnation.com,Adidas,3428,279,$660,$44
8/6/23,runnation.com,Altra,2797,116,$280,$40
8/6/23,runnation.com,Mizuno,1178,55,$150,$50
8/6/23,runnation.com,Under Armour,260,13,$20,$20
8/7/23,runnation.com,Hoka,12100,632,"$3,834",$71
8/7/23,runnation.com,On Cloud,11564,1066,"$5,640",$60
8/7/23,runnation.com,New Balance,6495,430,$560,$35
8/7/23,runnation.com,Asics,4461,303,$315,$35
8/7/23,runnation.com,Brooks,4022,356,"$1,120",$40
8/7/23,runnation.com,Saucony,3943,282,$900,$45
8/7/23,runnation.com,Nike,3429,259,$480,$30
8/7/23,runnation.com,Adidas,3342,194,$440,$40
8/7/23,runnation.com,Altra,2802,127,$240,$40
8/7/23,runnation.com,Mizuno,1074,49,$100,$50
8/7/23,runnation.com,Under Armour,286,19,$20,$20
8/8/23,runnation.com,On Cloud,11854,1010,"$5,340",$60
8/8/23,runnation.com,Hoka,10136,695,"$3,712",$64
8/8/23,runnation.com,New Balance,4501,398,$770,$35
8/8/23,runnation.com,Saucony,4303,422,"$1,170",$45
8/8/23,runnation.com,Brooks,4221,342,"$1,160",$40
8/8/23,runnation.com,Asics,4019,261,$385,$35
8/8/23,runnation.com,Nike,3658,295,$600,$30
8/8/23,runnation.com,Adidas,3374,180,$473,$43
8/8/23,runnation.com,Altra,2732,215,$400,$40
8/8/23,runnation.com,Mizuno,1099,78,$200,$50
8/8/23,runnation.com,Under Armour,234,11,$20,$20
